t0[BKJD]	P[days]	b	log10rhostar[kg/m^3]	Rp/R*	sqrt(e)cos(omega)	sqrt(e)sin(omega)	alpha_r	alpha_h	alpha_theta
171.015050080000 2.456862392380 1.479944834520 5.237654446390 0.051403565984 -0.131620023893 -0.868217116259 0.469893648916 0.350157829032 0.660609196871
171.222775163000 2.480473803810 0.946827947387 2.438404102490 0.060997660972 0.154327363339 -0.792229175497 0.908214204847 0.407754675202 0.619955007572
170.456374883000 2.447007057250 1.102456178120 2.348465405700 0.138709264630 0.580261667703 -0.423386011594 0.161741224766 0.239194132621 0.647790280799
171.211439383000 2.436984904090 0.266541050395 0.564501329261 0.096957449758 -0.872751560129 -0.899171319758 0.593535816042 0.061063959918 0.407947611275
170.633464180000 2.457708386640 1.735510989180 1.352545840310 0.059075637270 0.320197468669 0.480814276873 0.278441695184 0.784898187266 0.745374479021
170.379853304000 2.459932982780 1.551685639000 1.516192985690 0.139344637695 -0.887375489081 -0.239637174121 0.905323414873 0.189617973516 0.345090352819
170.934119371000 2.457095030380 0.901071245880 1.376771895360 0.064760796912 0.106121972813 -0.496856318454 0.556445371481 0.863379668706 0.196310746072
171.258766232000 2.474751103000 1.604382138030 5.179245030830 0.127091743733 -0.043137561627 -0.298774858631 0.434169179348 0.083675045642 0.293556061659
170.900509523000 2.464058264400 1.640405356760 2.624411168280 0.079491448654 -0.032239603102 0.046348351044 0.177284775595 0.939686826327 0.652591962355
171.015050080000 2.456862392380 1.479944834520 5.237654446390 0.051403565984 -0.131620023893 -0.868217116259 0.469893648916 0.350157829032 0.660609196871
171.211439383000 2.436984904090 0.266541050395 0.564501329261 0.096957449758 -0.872751560129 -0.899171319758 0.593535816042 0.061063959918 0.407947611275
170.633464180000 2.457708386640 1.735510989180 1.352545840310 0.059075637270 0.320197468669 0.480814276873 0.278441695184 0.784898187266 0.745374479021
170.379853304000 2.459932982780 1.551685639000 1.516192985690 0.139344637695 -0.887375489081 -0.239637174121 0.905323414873 0.189617973516 0.345090352819
170.934119371000 2.457095030380 0.901071245880 1.376771895360 0.064760796912 0.106121972813 -0.496856318454 0.556445371481 0.863379668706 0.196310746072
170.900509523000 2.464058264400 1.640405356760 2.624411168280 0.079491448654 -0.032239603102 0.046348351044 0.177284775595 0.939686826327 0.652591962355
171.015050080000 2.456862392380 1.479944834520 5.237654446390 0.051403565984 -0.131620023893 -0.868217116259 0.469893648916 0.350157829032 0.660609196871
171.211439383000 2.436984904090 0.266541050395 0.564501329261 0.096957449758 -0.872751560129 -0.899171319758 0.593535816042 0.061063959918 0.407947611275
170.633464180000 2.457708386640 1.735510989180 1.352545840310 0.059075637270 0.320197468669 0.480814276873 0.278441695184 0.784898187266 0.745374479021
170.379853304000 2.459932982780 1.551685639000 1.516192985690 0.139344637695 -0.887375489081 -0.239637174121 0.905323414873 0.189617973516 0.345090352819
170.934119371000 2.457095030380 0.901071245880 1.376771895360 0.064760796912 0.106121972813 -0.496856318454 0.556445371481 0.863379668706 0.196310746072
170.900509523000 2.464058264400 1.640405356760 2.624411168280 0.079491448654 -0.032239603102 0.046348351044 0.177284775595 0.939686826327 0.652591962355
171.015050080000 2.456862392380 1.479944834520 5.237654446390 0.051403565984 -0.131620023893 -0.868217116259 0.469893648916 0.350157829032 0.660609196871
171.211439383000 2.436984904090 0.266541050395 0.564501329261 0.096957449758 -0.872751560129 -0.899171319758 0.593535816042 0.061063959918 0.407947611275
170.633464180000 2.457708386640 1.735510989180 1.352545840310 0.059075637270 0.320197468669 0.480814276873 0.278441695184 0.784898187266 0.745374479021
170.379853304000 2.459932982780 1.551685639000 1.516192985690 0.139344637695 -0.887375489081 -0.239637174121 0.905323414873 0.189617973516 0.345090352819
170.934119371000 2.457095030380 0.901071245880 1.376771895360 0.064760796912 0.106121972813 -0.496856318454 0.556445371481 0.863379668706 0.196310746072
170.900509523000 2.464058264400 1.640405356760 2.624411168280 0.079491448654 -0.032239603102 0.046348351044 0.177284775595 0.939686826327 0.652591962355
171.211439383000 2.436984904090 0.266541050395 0.564501329261 0.096957449758 -0.872751560129 -0.899171319758 0.593535816042 0.061063959918 0.407947611275
170.633464180000 2.457708386640 1.735510989180 1.352545840310 0.059075637270 0.320197468669 0.480814276873 0.278441695184 0.784898187266 0.745374479021
170.379853304000 2.459932982780 1.551685639000 1.516192985690 0.139344637695 -0.887375489081 -0.239637174121 0.905323414873 0.189617973516 0.345090352819
170.934119371000 2.457095030380 0.901071245880 1.376771895360 0.064760796912 0.106121972813 -0.496856318454 0.556445371481 0.863379668706 0.196310746072
170.900509523000 2.464058264400 1.640405356760 2.624411168280 0.079491448654 -0.032239603102 0.046348351044 0.177284775595 0.939686826327 0.652591962355
171.211439383000 2.436984904090 0.266541050395 0.564501329261 0.096957449758 -0.872751560129 -0.899171319758 0.593535816042 0.061063959918 0.407947611275
170.633464180000 2.457708386640 1.735510989180 1.352545840310 0.059075637270 0.320197468669 0.480814276873 0.278441695184 0.784898187266 0.745374479021
170.934119371000 2.457095030380 0.901071245880 1.376771895360 0.064760796912 0.106121972813 -0.496856318454 0.556445371481 0.863379668706 0.196310746072
170.900509523000 2.464058264400 1.640405356760 2.624411168280 0.079491448654 -0.032239603102 0.046348351044 0.177284775595 0.939686826327 0.652591962355
