t0[BKJD]	P[days]	b	log10rhostar[kg/m^3]	Rp/R*	sqrt(e)cos(omega)	sqrt(e)sin(omega)	alpha_r	alpha_h	alpha_theta
134.397899569000 3.593845975270 0.560650013341 5.223931946400 0.127035075387 -0.019699184098 -0.024612334399 0.923329782974 0.421106584089 0.731029220830
133.591385106000 3.557072263230 0.862766240702 0.659120608224 0.108654598164 0.853746243329 0.499676199934 0.912962244290 0.904116475405 0.798979891241
133.701008914000 3.582074492540 0.849435402531 5.456918341910 0.083770085523 0.676609805902 0.009531467142 0.779611269139 0.546730511241 0.803489968857
134.050773399000 3.565661315270 0.552422793345 3.984544663540 0.100823840205 -0.253504982609 0.490072056664 0.911332842902 0.835909530663 0.856774192058
133.887067913000 3.570978769840 0.714241848151 4.479404981860 0.053116224937 0.031609962059 -0.119224682230 0.298676103418 0.824384378008 0.634714224545
134.517616797000 3.586874188650 0.876637984999 5.041582640200 0.005819257876 0.094974562962 -0.035086548765 0.881941206466 0.594921524293 0.849722608335
134.037906111000 3.564219688010 1.124852919020 3.445285652500 0.133307409556 -0.188153062451 0.800166908337 0.341951442834 0.530106944102 0.279162363598
133.913416994000 3.552514737590 1.054101991990 2.043227022080 0.059499974105 -0.026481339201 0.124566907955 0.697549085143 0.865767999818 0.845362672277
134.143579562000 3.570402021010 0.444782580562 4.493500718760 0.070782563045 -0.553616004144 0.804978400542 0.990527447769 0.908160622470 0.634238892159
134.397768067000 3.585734171300 0.485227859900 3.313913423040 0.139362442920 -0.728267755262 -0.042106605164 0.961302550410 0.570655606889 0.870288242659
134.093707492000 3.568787203200 0.805344916810 4.135610359020 0.019295916694 -0.202932420485 -0.307167663980 0.365644165293 0.439136438310 0.521851789448
133.844761446000 3.570251991030 0.470102749517 4.906510265660 0.026935695650 0.527799953217 0.554131333833 0.230972380571 0.952541341680 0.369079370783
134.484598521000 3.586773383850 0.905300089452 4.895842004170 0.037369777220 0.077297814224 -0.030642390217 0.860048596524 0.593939447118 0.817633618943
134.376172134000 3.570013407070 1.004014115640 4.758588313560 0.023963974658 -0.496724536642 0.811976995650 0.330427911027 0.248458288116 0.206017740952
133.930327918000 3.580607583730 0.531416769573 3.759862790360 0.036655409863 0.044771946353 0.336071196594 0.355017849916 0.695647066449 0.435344900573
134.046925453000 3.585709324490 0.247661078545 0.545162064996 0.034579055968 0.429028645702 0.416276975858 0.390654366834 0.565997412767 0.994834237559
133.898202339000 3.556414139710 0.989420556485 1.753046315840 0.046759033740 0.204661053001 -0.039609314008 0.650238340224 0.816477858392 0.837761292995
133.989646326000 3.578914730220 0.601621303723 5.449809624600 0.099403285099 0.011446834730 0.305644542991 0.541222060239 0.498777655912 0.454698989789
134.072568573000 3.573337786980 0.476497642174 5.748581575790 0.024501590533 0.382383682349 -0.368634158563 0.286852717270 0.690264190760 0.530032587073
134.056509428000 3.571608398110 1.035385567180 4.588296030790 0.118023172225 -0.076981366278 0.054032077987 0.504577011851 0.679929901273 0.579188751653
133.848250417000 3.567601407470 0.438776735382 5.342319801530 0.128742425622 0.356138060722 0.919822003849 0.509619841832 0.880005881782 0.246719228858
134.008319864000 3.587825410840 0.606490665903 2.942496188450 0.044048905346 0.155307603217 0.250149706999 0.321923382595 0.697252988736 0.503732770910
133.944482662000 3.579925016860 0.757596822176 3.718382316880 0.050819433138 0.137459675119 0.152288421931 0.499280488399 0.744325726883 0.496513141485
134.139956581000 3.576935649860 0.356085590142 5.110782552530 0.100709664128 0.438758958780 0.892438238033 0.151985767629 0.950054383318 0.217431358859
133.839535699000 3.580098955110 0.539910293287 3.351682559400 0.040741400606 0.617548434035 0.226271421819 0.340992082863 0.451901422473 0.183642697463
134.082899467000 3.569682045360 0.748356926891 4.241887739230 0.043871673601 -0.122588349174 -0.187826458253 0.345483975696 0.483866653577 0.491090962594
133.929196942000 3.579190168710 0.390298293458 1.938795859340 0.064805234059 0.577536550873 0.332879568424 0.403737511948 0.437174348261 0.604208664339
134.073281947000 3.573239951720 0.460396636443 5.808417297480 0.014225024286 0.390293592460 -0.370413569609 0.282973581779 0.693915435310 0.529512139702
134.109385485000 3.577658401480 0.620336416160 3.598160968410 0.041001294422 0.057750328973 0.427799678883 0.367712374500 0.400430494839 0.446921774973
133.840906875000 3.569751750530 0.512514609211 5.786152467240 0.005021297561 0.177653743864 0.312537406593 0.643795815341 0.721628520126 0.489389559964
133.957190369000 3.579095267370 0.415123566409 2.397206697220 0.080425734401 0.429581210249 0.325294133651 0.461407702241 0.426191264453 0.667765074242
133.957045458000 3.579178450740 0.695305374744 3.316584288260 0.091318636113 0.291533613532 0.159855710762 0.564612041313 0.635231535470 0.565055568659
133.887766626000 3.556444170660 1.057636429070 1.661993099650 0.110831407360 0.103166077562 -0.045930487984 0.638516902510 0.744173118419 0.790392852441
134.008319864000 3.587825410840 0.606490665903 2.942496188450 0.044048905346 0.155307603217 0.250149706999 0.321923382595 0.697252988736 0.503732770910
134.012356062000 3.578781086110 0.687046905093 3.672905927800 0.107431444531 0.212949067940 0.197513495241 0.543751291197 0.585081111522 0.600349441989
133.905052462000 3.579225896800 0.511142772442 3.088413323710 0.071147785162 0.546331837139 0.310330152935 0.358561632501 0.500411703679 0.350243491272
134.004644486000 3.570028755620 0.912919067192 5.088370563080 0.032078307066 -0.193507897551 0.190095019214 0.833259780493 0.748232201189 0.721557051990
134.139956581000 3.576935649860 0.356085590142 5.110782552530 0.100709664128 0.438758958780 0.892438238033 0.151985767629 0.950054383318 0.217431358859
134.144843809000 3.577373012370 0.408862747714 3.442579143710 0.043055379845 0.033180039999 0.518059956919 0.757552675177 0.694701145848 0.524631738398
134.010973272000 3.578917729140 0.806179317677 3.828156351840 0.114382578656 0.059363226963 0.127177572737 0.547828884928 0.670277804498 0.479518931870
133.848250417000 3.567601407470 0.438776735382 5.342319801530 0.128742425622 0.356138060722 0.919822003849 0.509619841832 0.880005881782 0.246719228858
134.053443149000 3.571970252700 1.039111121470 2.725388678000 0.105418232535 -0.062473324380 -0.169100971796 0.769736590258 0.526524490366 0.797380955941
134.121883622000 3.578175345400 0.476311011325 3.798482740930 0.053558518036 0.083153597415 0.334784380181 0.605074862574 0.634528764515 0.535382885568
134.099813544000 3.578550973970 0.661111368485 3.476181371690 0.082491125701 0.071629015911 0.348969547685 0.376433661474 0.401275455716 0.460529144407
133.848250417000 3.567601407470 0.438776735382 5.342319801530 0.128742425622 0.356138060722 0.919822003849 0.509619841832 0.880005881782 0.246719228858
134.053052663000 3.571825111170 1.037533389520 2.893060207870 0.100234657021 -0.080161053603 -0.143966039543 0.778554717775 0.544165709557 0.796361284005
133.941614167000 3.579667391090 0.452423606464 3.597903187070 0.065565571711 0.241310775379 0.611428287262 0.333084250900 0.679169766225 0.513969761041
134.047355246000 3.578659470280 0.531047481199 3.313123127720 0.092856834081 0.214191808230 0.248241198439 0.505278584561 0.526579010408 0.589104920861
133.848250417000 3.567601407470 0.438776735382 5.342319801530 0.128742425622 0.356138060722 0.919822003849 0.509619841832 0.880005881782 0.246719228858
133.976568013000 3.578992680050 0.546097045647 3.950351551510 0.107088568158 0.200127917090 0.296773138908 0.504979683647 0.461593917256 0.552464942693
133.968016471000 3.579027177000 0.667490302565 3.489637529860 0.094311264089 0.271937353793 0.215827379835 0.470113085512 0.595204280090 0.427098119583
