t0[BKJD]	P[days]	b	log10rhostar[kg/m^3]	Rp/R*	sqrt(e)cos(omega)	sqrt(e)sin(omega)	alpha_r	alpha_h	alpha_theta
170.842740046000 3.845284276230 0.571166955574 5.559857513980 0.051461882169 0.508577951804 -0.708427341389 0.160937674672 0.640516322049 0.399909886312
171.093078719000 3.852048828230 1.663782986480 1.180639856140 0.067239267320 0.483775940210 -0.868011629149 0.728082493293 0.874911915046 0.126727010933
170.527495171000 3.846207278320 1.050333502070 4.300178925930 0.120331764701 0.220783720190 -0.270831611589 0.481705473323 0.448232497162 0.744259612300
170.648809465000 3.861326828460 0.926746629899 3.749775440140 0.102586503681 0.023822604844 -0.140896721312 0.952947366625 0.463555753896 0.873344692314
170.188546299000 3.854119885690 0.873369322031 2.981567230760 0.132035142293 0.234056134524 0.083151605680 0.413560971146 0.483731411447 0.552258686953
170.613507640000 3.880641639590 0.385203675749 4.286875438300 0.015797819203 0.665959023962 -0.415729542452 0.072693713116 0.170346443357 0.167246931691
170.637126373000 3.860537044820 1.005916617340 3.735215266700 0.109955849667 -0.014783927327 -0.143702955675 0.988254525245 0.484956605035 0.931837192261
170.567103863000 3.843576947300 0.746580164674 3.225882121140 0.024455083343 -0.260371675993 0.378190008040 0.179688522242 0.411927063367 0.288284185745
171.007729604000 3.858729908780 0.415463837559 4.023046019600 0.018801067636 0.582372080425 -0.401651927090 0.266215914525 0.341299522551 0.307050666502
170.346826031000 3.845714087920 0.424104249292 1.822406623640 0.051093433456 -0.391641764392 0.338684255770 0.706214802078 0.269815262881 0.537459363178
170.602135847000 3.844505820680 0.776164500823 3.326643211890 0.035800761837 -0.218287332153 0.262209090632 0.253176063162 0.417232947761 0.296106969620
170.855325130000 3.854914477420 0.666294503498 3.247332283500 0.069615324387 0.184472649855 0.518942854656 0.495656239550 0.602126618640 0.800044213651
170.346826031000 3.845714087920 0.424104249292 1.822406623640 0.051093433456 -0.391641764392 0.338684255770 0.706214802078 0.269815262881 0.537459363178
170.196193512000 3.857347314270 0.879809794849 2.195835197410 0.023661924065 0.727235907202 -0.018800096411 0.632206465198 0.640677166352 0.724382516613
170.608603092000 3.882008383400 0.345127988504 4.343829761240 0.003974026762 0.697513408990 -0.434391941049 0.048489160053 0.152458864697 0.147700788413
170.631776810000 3.855863720370 0.659953256929 3.538997299490 0.114479406314 0.288413157163 0.022617866615 0.512716115965 0.333028266063 0.388902892636
170.262671141000 3.847379260510 0.461268522029 2.089353858240 0.000520833097 -0.156646351780 0.328569671866 0.683578434287 0.368531325326 0.551918201800
170.633946178000 3.855851954530 0.684545724682 3.494674999100 0.128260940254 0.278370019189 0.014438085963 0.510863599962 0.338928418901 0.391088308015
170.813193407000 3.851696944140 0.772767132672 5.156092420490 0.045426271375 -0.070359779899 0.774455827953 0.356680078753 0.469404739197 0.572773220651
170.688745306000 3.857771159060 0.475127250269 3.418715518980 0.026810150709 0.654343780554 0.246614652660 0.684772481195 0.652625909977 0.561340500380
170.196193512000 3.857347314270 0.879809794849 2.195835197410 0.023661924065 0.727235907202 -0.018800096411 0.632206465198 0.640677166352 0.724382516613
170.262671141000 3.847379260510 0.461268522029 2.089353858240 0.000520833097 -0.156646351780 0.328569671866 0.683578434287 0.368531325326 0.551918201800
170.674498572000 3.864052067430 0.563536164361 3.013564363160 0.030910238884 0.440796463008 -0.244481557518 0.356097700259 0.342546712251 0.312695161710
170.669421428000 3.855622717780 0.754070296330 2.933806836570 0.133225449938 0.215819111538 -0.246412715977 0.448174031211 0.600963571182 0.432681186804
170.674498572000 3.864052067430 0.563536164361 3.013564363160 0.030910238884 0.440796463008 -0.244481557518 0.356097700259 0.342546712251 0.312695161710
