t0[BKJD]	P[days]	b	log10rhostar[kg/m^3]	Rp/R*	sqrt(e)cos(omega)	sqrt(e)sin(omega)	alpha_r	alpha_h	alpha_theta
128.695214322000 4.754151583200 0.869236524536 1.565138416490 0.050293676901 -0.280022220986 -0.547887762364 0.536542451565 0.522516218892 0.958200307446
128.695214322000 4.754151583200 0.869236524536 1.565138416490 0.050293676901 -0.280022220986 -0.547887762364 0.536542451565 0.522516218892 0.958200307446
128.695214322000 4.754151583200 0.869236524536 1.565138416490 0.050293676901 -0.280022220986 -0.547887762364 0.536542451565 0.522516218892 0.958200307446
128.695214322000 4.754151583200 0.869236524536 1.565138416490 0.050293676901 -0.280022220986 -0.547887762364 0.536542451565 0.522516218892 0.958200307446
128.544510899000 4.753996095870 0.726942009317 2.444836113510 0.029842797129 -0.199444013436 -0.560087410735 0.665879203840 0.093353788726 0.638194832297
128.544510899000 4.753996095870 0.726942009317 2.444836113510 0.029842797129 -0.199444013436 -0.560087410735 0.665879203840 0.093353788726 0.638194832297
128.544510899000 4.753996095870 0.726942009317 2.444836113510 0.029842797129 -0.199444013436 -0.560087410735 0.665879203840 0.093353788726 0.638194832297
128.544510899000 4.753996095870 0.726942009317 2.444836113510 0.029842797129 -0.199444013436 -0.560087410735 0.665879203840 0.093353788726 0.638194832297
128.544510899000 4.753996095870 0.726942009317 2.444836113510 0.029842797129 -0.199444013436 -0.560087410735 0.665879203840 0.093353788726 0.638194832297
128.544510899000 4.753996095870 0.726942009317 2.444836113510 0.029842797129 -0.199444013436 -0.560087410735 0.665879203840 0.093353788726 0.638194832297
128.544510899000 4.753996095870 0.726942009317 2.444836113510 0.029842797129 -0.199444013436 -0.560087410735 0.665879203840 0.093353788726 0.638194832297
128.545702400000 4.753990243900 0.727256980129 2.461882498030 0.029794891094 -0.198352269123 -0.553840518323 0.662511641787 0.105611668224 0.641471255069
128.545702400000 4.753990243900 0.727256980129 2.461882498030 0.029794891094 -0.198352269123 -0.553840518323 0.662511641787 0.105611668224 0.641471255069
128.546218880000 4.753987787760 0.727090989105 2.468438954960 0.029767339030 -0.198274705469 -0.551907677019 0.661253532170 0.109517064454 0.642262675887
128.546218880000 4.753987787760 0.727090989105 2.468438954960 0.029767339030 -0.198274705469 -0.551907677019 0.661253532170 0.109517064454 0.642262675887
128.546218880000 4.753987787760 0.727090989105 2.468438954960 0.029767339030 -0.198274705469 -0.551907677019 0.661253532170 0.109517064454 0.642262675887
128.546218880000 4.753987787760 0.727090989105 2.468438954960 0.029767339030 -0.198274705469 -0.551907677019 0.661253532170 0.109517064454 0.642262675887
128.546218880000 4.753987787760 0.727090989105 2.468438954960 0.029767339030 -0.198274705469 -0.551907677019 0.661253532170 0.109517064454 0.642262675887
128.546218880000 4.753987787760 0.727090989105 2.468438954960 0.029767339030 -0.198274705469 -0.551907677019 0.661253532170 0.109517064454 0.642262675887
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.662147256000 4.754000406170 1.021183297500 1.912134912060 0.121346166803 -0.177944416440 -0.478892525328 0.584202794448 0.544727267054 0.965296965045
128.546216712000 4.753987800760 0.727170948089 2.468341974550 0.029823101643 -0.198262480338 -0.551866961884 0.661222495649 0.109614004172 0.642302419577
128.547232148000 4.753983349900 0.731885071376 2.515675063280 0.030227062318 -0.197285659174 -0.540723413187 0.654723542812 0.134108211148 0.648499001951
128.661415688000 4.754000785280 1.021671263410 1.912180268220 0.122367879400 -0.177637072654 -0.478254597684 0.583852842044 0.544917272938 0.964418142532
