t0[BKJD]	P[days]	b	log10rhostar[kg/m^3]	Rp/R*	sqrt(e)cos(omega)	sqrt(e)sin(omega)	alpha_r	alpha_h	alpha_theta
175.890146139000 86.669224804700 0.965285107930 0.991255779798 0.076143607235 -0.148565218119 0.894663302568 0.699283632509 0.491331471285 0.589226518312
175.568571281000 86.660757422800 1.108456708690 4.329984053860 0.140317544806 0.063384235755 0.355516739796 0.211145414224 0.268503871277 0.637231514424
175.801625595000 86.657753594400 0.787394161737 2.814605316750 0.133693657687 0.848264597746 0.442482828978 0.735170373836 0.184352513777 0.087784524724
175.698560234000 86.666375159700 0.949700525747 4.799555737040 0.070879688118 0.713514132277 0.509533332020 0.834855683501 0.189026417648 0.125846167231
175.808639096000 86.657181794700 0.775143035893 2.785275330860 0.121749816659 0.868190644684 0.462441376702 0.744906438792 0.180681224632 0.081785360830
175.902811960000 86.667950222900 0.926940075246 0.835635371565 0.054870370157 -0.177623016975 0.968419978746 0.710852414143 0.494567462658 0.604010264578
175.861994024000 86.666955328300 0.929653247385 1.707179881990 0.081960947448 -0.145850796444 0.807140816464 0.677235690441 0.415410061930 0.542979931032
175.808639096000 86.657181794700 0.775143035893 2.785275330860 0.121749816659 0.868190644684 0.462441376702 0.744906438792 0.180681224632 0.081785360830
175.861994024000 86.666955328300 0.929653247385 1.707179881990 0.081960947448 -0.145850796444 0.807140816464 0.677235690441 0.415410061930 0.542979931032
175.673954102000 86.670158810400 0.920055224645 4.378056015780 0.094537988317 0.602327717147 0.573073315581 0.800964437684 0.330957653251 0.219573469118
175.867728299000 86.663615308100 0.687646707954 3.404313763260 0.061260457462 -0.121583165137 0.878613898014 0.735317007265 0.338311159603 0.614612032714
175.780078039000 86.657449095900 0.794959805122 3.814185099870 0.078627879446 0.673892805863 0.430556637566 0.698560187450 0.121493606258 0.077337224536
175.763555772000 86.658365443900 0.825980432014 4.003949902970 0.086454701418 0.596917785931 0.409697125382 0.667236619177 0.128759073239 0.114431714515
175.776579798000 86.664982219300 0.951244913927 3.129741555570 0.082804773090 0.406149055150 0.570464783740 0.731708086594 0.249151138801 0.232824136360
175.813276629000 86.660809562000 0.957031766163 2.619476789240 0.084225578529 0.214055789995 0.494630015067 0.645869918762 0.182138779941 0.290907420276
175.813276629000 86.660809562000 0.957031766163 2.619476789240 0.084225578529 0.214055789995 0.494630015067 0.645869918762 0.182138779941 0.290907420276
175.813276629000 86.660809562000 0.957031766163 2.619476789240 0.084225578529 0.214055789995 0.494630015067 0.645869918762 0.182138779941 0.290907420276
175.754352722000 86.663121795400 0.860364719790 3.642477506770 0.077820422665 0.035364352579 0.691978162169 0.606378742097 0.295243066821 0.539331082071
175.682691152000 86.661777177100 0.908025171220 4.706717815800 0.085141111694 0.177694481987 0.349350180894 0.562841474237 0.174166132668 0.337677735170
175.792096706000 86.660991648000 0.782563382071 3.856866624810 0.082735347003 0.218628924768 0.584277429146 0.695642416914 0.199646318306 0.346141574600
175.739309586000 86.666674995500 0.887466743820 4.627060003710 0.082218091705 0.187258452940 0.577151198214 0.681801122256 0.320177246297 0.394677005880
175.814470184000 86.665235649500 0.918067331718 2.527723574470 0.077252007777 0.143651538225 0.605120545244 0.714245229404 0.316596705010 0.376567499882
175.687528750000 86.669104085700 0.968431367295 4.569867561230 0.098213861982 0.449580105134 0.533895299806 0.712289743594 0.296516610950 0.246767433643
175.759150387000 86.661287654800 0.814859328706 4.264966367660 0.079949698181 0.081128654123 0.522048691418 0.615297790144 0.202913662799 0.405459749352
175.759150387000 86.661287654800 0.814859328706 4.264966367660 0.079949698181 0.081128654123 0.522048691418 0.615297790144 0.202913662799 0.405459749352
175.722593465000 86.669767583600 0.907438193808 4.189812599150 0.084693489231 0.449502922336 0.604534230709 0.775960233232 0.368362065381 0.327869991393
175.807001799000 86.660523245000 0.846638366631 3.405301030090 0.082087270715 0.254401209349 0.541888264612 0.693812910684 0.170975770134 0.283904679171
175.805577430000 86.664115263600 0.910293713628 2.735792068040 0.078455136811 0.152361762536 0.548550558459 0.687100069802 0.283678505766 0.355421071227
175.722492204000 86.669775381700 0.907895559645 4.187998520240 0.085271209783 0.449371930830 0.603695086285 0.775569662063 0.368474277224 0.328316320372
175.733792917000 86.666759623100 0.942424510303 4.531183492790 0.092766681355 0.237893058268 0.537814213933 0.636253585134 0.284249435951 0.342523771585
175.764055959000 86.661254374400 1.012915610080 3.416893012430 0.121945179997 0.218153759962 0.319467316341 0.625298694095 0.111342196924 0.191527388548
175.780495139000 86.661214140900 0.961823354635 3.163139053930 0.082513907465 0.290708176574 0.395852119858 0.646069146375 0.156108506142 0.215681681501
175.835129998000 86.660188120800 1.007354181710 2.195658979960 0.080871886516 0.345869180005 0.392583704934 0.678786914025 0.125832547116 0.133479438092
175.739468124000 86.665282310100 0.997544203629 3.648159964480 0.093888933025 0.414694232276 0.466743580037 0.689701463043 0.210838968785 0.181908836241
175.857408791000 86.656962773200 0.839627685700 2.384491417970 0.073433993858 0.286781674463 0.503736305034 0.723447471471 0.096778615856 0.207482629057
175.776684246000 86.668300927400 0.923875786178 3.267901716940 0.080270444625 0.316560486214 0.568701913268 0.761630284449 0.339613863796 0.328492695412
175.814319008000 86.662700242200 0.915119027248 2.650699114920 0.083125153749 0.095474399057 0.507972578026 0.667619334214 0.248356318255 0.350897468822
175.776600819000 86.664884825700 0.908031073770 3.531684446680 0.083971549983 0.175184648240 0.531470980430 0.680236118767 0.284364531885 0.359889616492
175.829441419000 86.658716767200 0.947474626024 2.160570675280 0.073617595924 0.159120056511 0.568272157836 0.640228109522 0.173282899859 0.337974993092
175.795048770000 86.660719123600 0.902042744547 2.867221171930 0.076224845781 0.114823219882 0.605246041835 0.639123893615 0.195124614226 0.379313684746
175.815857108000 86.664163134100 0.927002549883 2.402298203370 0.080893673749 0.142932226907 0.532667871881 0.692167616904 0.285253764369 0.346039757965
175.758240742000 86.665905961300 0.945811395962 3.678805557470 0.088341428657 0.247863934714 0.492332924959 0.671951138957 0.275358728300 0.314256768194
175.785564799000 86.661027843100 0.978951499439 3.037364794380 0.087287801522 0.261890962439 0.471172376718 0.628304305999 0.163009783080 0.259118671543
